order_id,order_value,category,discount_pct,payment_method,past_orders,past_returns,account_age_days,city_tier,delivery_days,product_rating,returned
ORD106356,1160.4,Groceries,15.7,Prepaid,4,0,93,Tier3,3,3.9,0
ORD106357,1667.32,Apparel,27.8,Prepaid,1,1,70,Metro,2,3.9,0
ORD106358,2438.53,Footwear,15.1,Prepaid,3,1,168,Metro,9,5.0,0
ORD106359,1841.55,Books,30.8,Prepaid,1,0,309,Tier3,7,4.5,0
ORD106360,1992.38,Footwear,37.8,Prepaid,5,1,172,Tier2,8,3.8,1
ORD106361,237.17,Footwear,20.7,COD,2,0,1365,Tier2,5,4.3,1
ORD106362,455.17,Books,3.4,COD,7,0,40,Metro,4,4.9,1
ORD106363,633.56,Footwear,39.3,Prepaid,4,2,225,Tier3,3,3.4,0
ORD106364,1905.36,Footwear,22.5,Prepaid,11,0,212,Metro,8,3.8,0
ORD106365,1006.05,Home,40.5,COD,3,0,70,Metro,1,3.4,1
ORD106366,375.39,Electronics,22.3,COD,7,1,1510,Tier2,9,4.1,0
ORD106367,359.34,Books,24.7,COD,4,1,98,Metro,2,3.7,1
ORD106368,2578.61,Footwear,21.9,COD,5,1,1007,Tier2,5,5.0,0
ORD106369,1821.31,Groceries,20.4,COD,3,1,315,Metro,1,4.3,0
ORD106370,2791.28,Groceries,24.3,Prepaid,4,0,332,Metro,5,4.8,0
ORD106371,3179.51,Apparel,16.0,Prepaid,9,0,444,Metro,7,5.0,1
ORD106372,434.31,Books,15.7,COD,4,0,137,Metro,6,5.0,1
ORD106373,1049.41,Beauty,27.9,Prepaid,4,0,630,Metro,2,3.8,0
ORD106374,229.58,Beauty,26.5,COD,2,0,14,Metro,8,3.0,0
ORD106375,3138.0,Beauty,9.4,Prepaid,3,2,72,Metro,5,3.5,0
ORD106376,1038.41,Apparel,23.2,Prepaid,3,1,308,Metro,2,5.0,1
ORD106377,899.86,Footwear,21.4,Prepaid,5,1,231,Tier2,7,4.9,1
ORD106378,6871.72,Footwear,15.4,Prepaid,9,1,139,Tier2,1,3.4,1
ORD106379,2831.76,Books,19.8,COD,4,1,219,Metro,4,3.0,0
ORD106380,5536.07,Groceries,10.5,Prepaid,6,0,200,Tier3,5,3.4,0
ORD106381,2610.03,Electronics,8.9,COD,2,0,18,Metro,6,3.8,0
ORD106382,1214.67,Electronics,22.7,Prepaid,2,1,92,Metro,8,4.5,0
ORD106383,798.56,Groceries,15.2,Prepaid,3,0,437,Tier3,8,4.8,0
ORD106384,1539.55,Books,45.5,Prepaid,3,0,184,Tier3,4,3.6,0
ORD106385,1541.75,Books,39.9,Prepaid,2,2,321,Tier2,8,3.7,0
ORD106386,1786.11,Books,30.6,Prepaid,1,0,67,Metro,1,2.5,0
ORD106387,3813.29,Beauty,13.2,Prepaid,3,0,302,Metro,1,4.1,0
ORD106388,5579.12,Apparel,48.7,COD,3,2,390,Tier3,6,2.8,1
ORD106389,2431.86,Home,23.3,COD,2,0,127,Metro,2,4.7,1
ORD106390,251.36,Groceries,31.3,Prepaid,2,1,338,Tier3,4,2.6,0
ORD106391,1443.57,Apparel,39.6,Prepaid,5,1,285,Tier3,3,3.6,0
ORD106392,3764.63,Home,8.1,COD,4,0,68,Tier3,5,3.2,1
ORD106393,1864.77,Apparel,26.3,Prepaid,7,0,1927,Metro,1,3.4,1
ORD106394,1365.81,Electronics,37.6,Prepaid,5,0,9,Tier3,1,4.6,1
ORD106395,1098.41,Groceries,25.7,COD,5,1,74,Metro,5,4.0,0
ORD106396,324.95,Electronics,1.8,COD,3,1,87,Metro,2,4.2,0
ORD106397,449.57,Home,18.3,Prepaid,3,0,165,Metro,6,3.0,0
ORD106398,922.84,Books,31.3,Prepaid,5,1,114,Metro,1,3.1,0
ORD106399,91.66,Footwear,28.8,Prepaid,2,2,124,Metro,5,5.0,1
ORD106400,2643.53,Beauty,12.3,Prepaid,2,1,1076,Tier3,2,3.7,0
ORD106401,2577.91,Beauty,18.9,COD,4,0,174,Metro,4,4.4,0
ORD106402,3310.76,Books,21.7,COD,2,0,406,Metro,2,3.6,0
ORD106403,1796.5,Home,28.2,COD,4,1,232,Tier2,7,4.3,0
ORD106404,2315.87,Books,36.4,Prepaid,5,0,473,Tier3,9,4.2,0
ORD106405,1016.97,Beauty,21.1,Prepaid,10,0,29,Metro,4,3.9,0
ORD106406,1297.23,Electronics,36.5,Prepaid,4,1,689,Metro,5,3.7,1
ORD106407,1093.69,Electronics,6.8,Prepaid,2,0,173,Tier2,8,3.4,0
ORD106408,2410.0,Electronics,31.0,Prepaid,4,0,221,Tier2,1,3.7,0
ORD106409,1706.38,Home,6.0,COD,9,0,265,Tier2,5,4.0,0
ORD106410,424.85,Apparel,30.3,Prepaid,6,4,485,Tier2,9,3.8,0
ORD106411,1663.31,Apparel,6.6,COD,6,1,320,Metro,7,3.6,1
ORD106412,599.08,Groceries,18.1,COD,1,0,113,Metro,1,4.2,1
ORD106413,2394.01,Home,26.3,COD,4,0,21,Tier2,3,4.5,0
ORD106414,1815.18,Apparel,5.4,COD,3,0,76,Tier3,2,5.0,1
ORD106415,359.98,Footwear,46.2,Prepaid,4,1,178,Metro,6,4.1,1
ORD106416,1447.27,Books,23.8,COD,7,0,2073,Metro,6,3.1,0
ORD106417,1425.06,Apparel,48.4,COD,2,0,199,Tier3,2,3.7,0
ORD106418,3145.42,Groceries,15.5,Prepaid,3,1,30,Tier3,9,4.4,1
ORD106419,2136.15,Books,10.1,COD,3,0,297,Tier2,2,2.9,1
ORD106420,3047.87,Home,27.1,Prepaid,3,0,325,Metro,5,2.4,0
ORD106421,1187.62,Electronics,15.8,Prepaid,2,1,494,Metro,9,3.9,1
ORD106422,923.22,Beauty,16.4,COD,7,2,249,Metro,9,3.7,1
ORD106423,884.29,Groceries,7.9,Prepaid,3,0,409,Metro,4,4.6,0
ORD106424,1869.09,Footwear,17.5,COD,6,1,171,Tier3,8,4.8,1
ORD106425,209.34,Books,16.1,COD,2,1,289,Tier3,7,4.1,0
ORD106426,2068.47,Groceries,21.0,Prepaid,3,1,89,Metro,9,4.4,0
ORD106427,194.06,Groceries,30.7,Prepaid,6,0,160,Tier3,3,3.2,0
ORD106428,4032.97,Electronics,17.8,Prepaid,3,0,1049,Tier3,6,4.0,1
ORD106429,388.45,Groceries,19.3,Prepaid,1,0,58,Metro,1,2.6,0
ORD106430,669.77,Beauty,2.9,COD,2,0,15,Tier2,2,3.6,1
ORD106431,1154.5,Electronics,8.1,COD,3,2,171,Tier3,6,4.0,1
ORD106432,884.91,Books,7.7,Prepaid,4,1,363,Tier2,3,4.0,0
ORD106433,250.28,Books,29.5,Prepaid,5,0,920,Tier2,2,4.0,0
ORD106434,674.13,Electronics,13.6,Prepaid,5,0,49,Tier2,3,3.8,1
ORD106435,931.64,Groceries,9.0,COD,1,0,1710,Tier3,1,4.2,0
ORD106436,1277.99,Footwear,22.8,COD,4,1,222,Metro,6,4.5,0
ORD106437,941.44,Electronics,25.5,COD,4,0,573,Tier2,5,3.7,1
ORD106438,340.89,Home,22.7,Prepaid,3,1,289,Tier2,8,2.8,0
ORD106439,1696.0,Apparel,28.5,COD,6,0,488,Metro,6,3.6,1
ORD106440,3259.52,Home,17.7,COD,5,0,142,Tier3,2,4.4,0
ORD106441,521.19,Books,23.1,Prepaid,5,0,498,Tier2,9,3.8,0
ORD106442,1166.23,Apparel,34.6,COD,7,1,114,Metro,2,4.8,1
ORD106443,524.56,Home,0.4,COD,2,0,150,Metro,6,4.0,1
ORD106444,701.3,Groceries,21.5,Prepaid,3,0,0,Metro,1,3.8,0
ORD106445,758.86,Home,13.5,COD,5,0,84,Tier3,3,4.2,0
ORD106446,4648.93,Electronics,11.0,Prepaid,6,2,104,Tier3,8,3.9,1
ORD106447,832.14,Apparel,15.7,COD,5,1,86,Metro,2,4.0,0
ORD106448,1074.36,Beauty,6.3,Prepaid,4,0,190,Tier2,4,3.5,0
ORD106449,2227.49,Footwear,20.6,COD,9,0,130,Metro,4,4.2,0
ORD106450,5349.26,Apparel,25.8,COD,7,0,185,Metro,4,4.1,1
ORD106451,833.17,Books,27.6,COD,1,0,771,Tier3,1,3.4,0
ORD106452,564.67,Groceries,46.7,COD,5,0,692,Tier2,2,4.5,0
ORD106453,397.57,Apparel,20.2,COD,3,1,214,Metro,4,4.0,0
ORD106454,2601.23,Footwear,18.1,Prepaid,3,1,13,Metro,6,3.1,1
ORD106455,579.88,Home,18.1,Prepaid,2,0,433,Tier2,9,5.0,1
ORD106456,2973.44,Groceries,37.6,COD,6,0,65,Tier3,2,4.2,1
ORD106457,345.28,Apparel,15.4,Prepaid,6,0,776,Metro,8,3.8,1
ORD106458,1007.45,Groceries,20.3,Prepaid,6,2,105,Tier2,8,4.4,0
ORD106459,1405.01,Footwear,7.1,COD,3,1,264,Tier2,3,3.2,0
ORD106460,702.22,Home,11.2,Prepaid,2,0,161,Metro,1,2.9,1
ORD106461,607.28,Groceries,1.8,Prepaid,6,1,49,Tier2,4,3.1,0
ORD106462,1828.78,Books,10.6,Prepaid,7,0,48,Metro,5,4.8,0
ORD106463,644.02,Home,25.5,Prepaid,3,1,248,Metro,8,4.1,1
ORD106464,1792.31,Beauty,30.0,Prepaid,3,0,137,Metro,8,4.3,0
ORD106465,2170.31,Electronics,5.5,COD,3,0,690,Metro,5,3.9,0
ORD106466,2412.49,Apparel,32.7,COD,3,1,86,Metro,8,3.3,1
ORD106467,1417.3,Apparel,4.8,COD,6,1,432,Tier3,8,3.1,0
ORD106468,2723.24,Groceries,25.2,COD,3,1,148,Metro,9,4.2,0
ORD106469,2030.67,Groceries,5.4,COD,3,0,179,Metro,2,4.6,1
ORD106470,340.08,Beauty,22.9,Prepaid,5,0,75,Metro,1,3.5,0
ORD106471,1401.77,Books,8.8,COD,4,4,270,Tier2,5,4.1,1
ORD106472,46.78,Footwear,18.2,Prepaid,6,1,46,Tier2,4,4.2,0
ORD106473,1040.79,Home,29.2,Prepaid,6,0,164,Metro,6,3.1,0
ORD106474,611.63,Home,23.8,COD,0,0,240,Metro,5,4.5,0
ORD106475,772.19,Home,13.1,Prepaid,7,1,73,Metro,5,4.1,1
ORD106476,2416.0,Electronics,19.7,COD,2,0,683,Tier3,5,4.1,0
ORD106477,1710.05,Electronics,7.4,Prepaid,3,0,85,Tier2,7,3.2,0
ORD106478,1344.57,Home,29.5,COD,4,1,256,Tier2,7,3.9,0
ORD106479,864.24,Apparel,37.3,Prepaid,5,1,44,Metro,2,3.8,1
ORD106480,1630.26,Electronics,7.6,Prepaid,1,1,207,Tier3,3,4.3,1
ORD106481,1840.09,Books,22.9,Prepaid,3,1,492,Metro,9,4.7,0
ORD106482,1331.9,Books,7.9,COD,4,0,691,Metro,4,3.5,1
ORD106483,1734.46,Electronics,33.9,Prepaid,3,3,646,Metro,9,3.5,1
ORD106484,2104.45,Electronics,4.2,Prepaid,6,0,16,Metro,7,4.5,0
ORD106485,582.1,Books,17.6,Prepaid,3,0,226,Tier2,4,3.4,0
ORD106486,1593.73,Apparel,23.2,Prepaid,5,1,338,Metro,3,3.8,1
ORD106487,2334.48,Beauty,22.9,Prepaid,3,2,195,Metro,7,4.5,1
ORD106488,3776.0,Electronics,4.8,Prepaid,2,1,489,Metro,1,4.1,0
ORD106489,1973.63,Beauty,37.6,Prepaid,5,0,788,Metro,5,3.9,0
ORD106490,327.48,Beauty,11.6,Prepaid,3,0,855,Tier3,9,2.6,0
ORD106491,605.4,Footwear,17.4,COD,4,0,380,Metro,9,4.3,1
ORD106492,684.97,Home,17.1,Prepaid,5,2,403,Metro,1,2.9,0
ORD106493,3917.29,Beauty,9.6,COD,8,1,363,Tier2,1,4.3,0
ORD106494,333.59,Electronics,19.5,Prepaid,3,0,53,Metro,5,4.7,0
ORD106495,638.39,Beauty,26.2,Prepaid,4,3,77,Tier3,7,3.3,0
ORD106496,881.55,Beauty,18.2,COD,4,0,689,Metro,3,4.2,1
ORD106497,1024.69,Books,19.8,Prepaid,4,0,136,Tier2,9,3.6,0
ORD106498,1084.33,Electronics,39.4,COD,8,0,125,Metro,5,3.7,0
ORD106499,2934.47,Beauty,2.4,Prepaid,6,0,202,Metro,9,3.9,0
ORD106500,1344.73,Books,9.0,COD,5,0,1159,Metro,5,4.0,0
ORD106501,1473.65,Footwear,17.6,Prepaid,5,0,86,Metro,3,4.0,0
ORD106502,877.54,Beauty,37.2,Prepaid,2,1,103,Metro,2,3.3,1
ORD106503,1023.76,Books,18.7,Prepaid,2,2,90,Metro,6,4.1,0
ORD106504,1009.06,Home,30.8,COD,2,0,18,Tier2,4,2.3,1
ORD106505,543.63,Apparel,7.6,COD,8,1,194,Tier2,7,4.6,1
ORD106506,927.57,Footwear,26.3,COD,4,0,21,Tier3,2,4.0,0
ORD106507,3390.74,Home,16.2,COD,7,1,137,Tier2,6,5.0,1
ORD106508,1587.45,Books,8.2,COD,3,0,162,Metro,3,4.2,0
ORD106509,3023.58,Beauty,24.2,Prepaid,8,0,326,Metro,3,3.1,0
ORD106510,3310.88,Footwear,5.7,Prepaid,3,0,1100,Metro,2,2.2,0
ORD106511,996.52,Footwear,18.4,Prepaid,3,0,207,Metro,2,3.4,1
ORD106512,2657.26,Electronics,16.7,Prepaid,4,0,317,Metro,2,4.2,0
ORD106513,2396.36,Electronics,28.1,Prepaid,3,0,205,Metro,9,4.7,0
ORD106514,1246.15,Apparel,9.4,Prepaid,5,0,1054,Tier2,3,3.9,0
ORD106515,890.35,Home,8.3,COD,3,0,27,Metro,8,4.7,1
ORD106516,412.75,Home,34.2,Prepaid,4,1,263,Tier2,4,2.7,0
ORD106517,4160.16,Books,13.1,Prepaid,6,0,35,Metro,1,4.1,0
ORD106518,1462.78,Footwear,9.7,Prepaid,3,0,27,Tier2,1,3.4,0
ORD106519,1998.89,Electronics,20.2,COD,4,2,498,Tier2,9,4.4,1
ORD106520,2711.13,Books,1.9,Prepaid,3,0,284,Metro,3,4.1,0
ORD106521,4272.0,Groceries,35.3,Prepaid,6,1,22,Tier3,5,3.2,0
ORD106522,2328.45,Books,27.6,Prepaid,3,0,497,Metro,2,3.6,0
ORD106523,1460.39,Groceries,21.3,Prepaid,5,1,244,Metro,5,3.7,0
ORD106524,465.63,Footwear,12.7,Prepaid,3,0,237,Tier2,8,3.1,0
ORD106525,752.72,Books,12.1,Prepaid,1,0,64,Tier2,3,2.7,1
ORD106526,552.89,Apparel,15.8,COD,3,0,134,Metro,6,5.0,1
ORD106527,1797.82,Books,14.4,COD,3,1,954,Tier2,1,3.5,0
ORD106528,1605.09,Footwear,25.5,Prepaid,3,0,1,Tier2,8,3.1,1
ORD106529,3664.02,Groceries,38.4,COD,4,2,131,Metro,5,3.5,1
ORD106530,1782.96,Home,24.3,Prepaid,4,0,26,Metro,5,4.9,1
ORD106531,498.34,Electronics,25.2,COD,5,0,159,Tier2,3,4.1,0
ORD106532,2139.02,Footwear,37.1,Prepaid,4,1,852,Tier3,1,2.7,1
ORD106533,324.13,Books,12.1,Prepaid,6,1,348,Tier2,7,5.0,0
ORD106534,1239.79,Electronics,27.4,COD,2,1,56,Tier3,2,3.4,1
ORD106535,1504.88,Home,15.8,Prepaid,5,0,197,Tier2,9,3.8,0
ORD106536,399.84,Apparel,37.4,Prepaid,7,2,276,Metro,5,4.7,1
ORD106537,583.25,Beauty,10.0,Prepaid,4,1,650,Tier2,7,3.5,0
ORD106538,1737.58,Groceries,6.9,COD,4,1,231,Tier2,7,4.2,0
ORD106539,1182.96,Apparel,11.7,COD,5,1,213,Metro,6,4.1,0
ORD106540,2295.81,Electronics,26.0,Prepaid,2,0,32,Metro,5,4.5,1
ORD106541,818.02,Home,25.7,COD,4,1,346,Metro,3,4.1,0
ORD106542,3854.06,Beauty,30.2,Prepaid,2,1,994,Metro,8,4.8,0
ORD106543,1827.25,Groceries,28.3,COD,3,2,451,Tier2,5,3.9,0
ORD106544,278.08,Beauty,22.8,Prepaid,3,1,296,Tier2,1,3.4,1
ORD106545,880.02,Home,12.3,Prepaid,2,0,108,Tier2,3,3.7,0
ORD106546,1115.44,Footwear,15.4,Prepaid,5,1,332,Tier3,2,4.4,1
ORD106547,3112.11,Apparel,35.8,COD,4,0,168,Metro,7,3.1,1
ORD106548,1228.06,Electronics,12.9,COD,1,1,111,Metro,7,4.5,0
ORD106549,529.95,Beauty,14.6,Prepaid,3,1,110,Metro,2,5.0,0
ORD106550,910.14,Groceries,29.8,Prepaid,6,0,164,Metro,3,3.6,0
ORD106551,2282.33,Books,30.2,Prepaid,3,0,165,Tier3,4,4.4,0
ORD106552,3436.66,Footwear,16.2,Prepaid,4,1,158,Tier2,2,3.7,1
ORD106553,1007.47,Home,21.8,Prepaid,6,1,646,Metro,9,5.0,0
ORD106554,2229.66,Home,16.3,COD,7,1,315,Tier2,6,4.6,0
ORD106555,2050.17,Apparel,14.2,COD,2,0,183,Tier2,2,4.3,1
ORD106556,999.89,Beauty,10.8,COD,5,0,251,Tier3,8,4.5,1
ORD106557,364.35,Home,0.6,Prepaid,7,0,126,Metro,2,5.0,1
ORD106558,1341.35,Footwear,18.4,Prepaid,0,0,61,Metro,4,4.5,0
ORD106559,1724.49,Beauty,37.4,COD,1,0,312,Tier3,3,4.5,1
ORD106560,2171.1,Apparel,17.8,Prepaid,3,0,51,Tier2,2,4.3,0
ORD106561,959.14,Electronics,11.6,COD,5,3,102,Tier3,3,3.8,0
ORD106562,1458.63,Electronics,12.1,COD,6,0,1490,Metro,5,3.9,0
ORD106563,1314.17,Beauty,39.6,Prepaid,3,1,633,Metro,1,4.7,0
ORD106564,254.92,Electronics,23.1,Prepaid,7,0,1231,Metro,2,3.6,0
ORD106565,977.23,Books,35.0,Prepaid,1,0,417,Tier3,7,3.7,0
ORD106566,1883.11,Home,14.4,Prepaid,6,2,33,Tier2,2,3.7,0
ORD106567,1161.28,Electronics,15.5,COD,2,0,549,Tier2,7,4.9,0
ORD106568,2459.74,Apparel,15.9,Prepaid,3,1,202,Tier2,5,3.8,0
ORD106569,2715.91,Apparel,30.3,Prepaid,10,1,48,Tier3,7,4.1,0
ORD106570,320.09,Groceries,12.9,COD,3,0,1055,Metro,7,4.8,0
ORD106571,532.77,Groceries,34.4,COD,5,1,31,Tier2,3,4.0,0
ORD106572,4453.63,Footwear,21.4,Prepaid,4,0,453,Metro,2,3.8,0
ORD106573,1016.86,Footwear,41.6,COD,4,1,59,Metro,7,4.8,1
ORD106574,2177.04,Electronics,42.3,COD,4,0,8,Tier2,2,4.3,1
ORD106575,2015.16,Footwear,12.9,COD,2,0,500,Metro,8,3.9,0
ORD106576,1084.69,Books,8.4,Prepaid,4,0,39,Metro,4,4.7,0
ORD106577,2845.63,Beauty,30.0,Prepaid,4,1,441,Metro,9,3.7,0
ORD106578,1787.38,Beauty,28.8,Prepaid,3,1,38,Metro,2,4.1,0
ORD106579,2143.75,Home,11.6,COD,4,0,922,Metro,6,4.2,1
ORD106580,2144.33,Groceries,6.0,COD,3,0,230,Tier2,6,4.4,0
ORD106581,271.71,Groceries,44.2,Prepaid,5,1,42,Metro,2,2.9,0
ORD106582,247.42,Beauty,32.8,Prepaid,3,2,252,Metro,8,3.7,0
ORD106583,460.68,Apparel,8.0,COD,0,0,315,Tier2,2,3.5,1
ORD106584,2865.94,Footwear,25.6,Prepaid,5,1,163,Metro,8,4.6,0
ORD106585,1797.08,Groceries,21.4,Prepaid,6,1,85,Tier3,2,5.0,0
ORD106586,1693.43,Groceries,14.1,COD,4,2,443,Metro,6,4.2,0
ORD106587,569.15,Electronics,16.4,Prepaid,2,0,419,Tier2,2,4.0,0
ORD106588,2959.32,Groceries,20.0,COD,2,0,412,Tier3,9,3.4,0
ORD106589,1260.06,Beauty,6.4,COD,7,2,65,Tier3,5,4.5,0
ORD106590,3014.72,Footwear,18.1,Prepaid,5,2,903,Tier2,3,2.9,1
ORD106591,3132.84,Groceries,10.6,COD,4,1,846,Tier2,8,3.2,1
ORD106592,1553.5,Beauty,14.0,COD,6,0,109,Tier3,6,3.0,0
ORD106593,1701.45,Footwear,21.4,Prepaid,3,0,45,Tier3,1,4.2,0
ORD106594,2585.76,Groceries,26.3,Prepaid,6,0,649,Tier3,4,3.7,0
ORD106595,832.83,Books,17.3,Prepaid,6,0,53,Tier2,2,2.7,0
ORD106596,917.49,Beauty,16.5,COD,4,1,234,Metro,5,5.0,0
ORD106597,1852.75,Home,2.0,COD,3,0,844,Metro,9,4.8,0
ORD106598,645.18,Groceries,22.2,Prepaid,1,1,319,Metro,5,5.0,0
ORD106599,351.7,Footwear,19.2,COD,1,1,39,Metro,5,3.5,0
ORD106600,1266.49,Groceries,11.9,COD,1,0,156,Tier2,8,4.4,0
ORD106601,1646.05,Home,12.7,Prepaid,1,1,655,Tier2,5,4.4,0
ORD106602,1723.65,Home,24.2,Prepaid,4,0,1243,Tier2,9,5.0,0
ORD106603,1411.93,Electronics,13.7,Prepaid,5,1,292,Metro,3,3.9,0
ORD106604,1070.54,Electronics,15.1,COD,5,0,48,Metro,5,3.6,1
ORD106605,1209.62,Apparel,14.5,COD,4,0,370,Tier3,5,4.2,1
ORD106606,317.27,Apparel,10.6,COD,3,0,377,Tier3,8,3.9,1
ORD106607,1096.82,Footwear,19.4,Prepaid,5,0,51,Tier2,4,5.0,0
ORD106608,938.66,Apparel,7.0,Prepaid,2,0,95,Tier2,6,3.0,0
ORD106609,608.81,Footwear,18.8,Prepaid,7,0,61,Tier3,9,3.0,0
ORD106610,801.48,Apparel,3.3,COD,4,1,79,Tier3,4,3.4,0
ORD106611,670.48,Apparel,39.4,Prepaid,6,1,17,Tier3,1,5.0,1
ORD106612,3057.9,Beauty,28.3,Prepaid,3,0,181,Metro,9,3.9,1
ORD106613,447.98,Books,23.3,COD,2,0,14,Metro,5,3.9,1
ORD106614,1642.65,Groceries,17.7,Prepaid,5,0,75,Metro,6,4.7,0
ORD106615,2315.4,Footwear,14.6,COD,2,0,12,Tier2,4,4.0,1
ORD106616,2389.95,Footwear,3.4,Prepaid,5,1,25,Tier2,4,4.8,0
ORD106617,849.1,Home,4.6,Prepaid,8,2,330,Tier3,6,3.7,0
ORD106618,1442.56,Apparel,16.1,COD,6,0,418,Metro,7,4.6,0
ORD106619,824.57,Home,12.5,Prepaid,1,1,18,Tier2,3,3.8,1
ORD106620,2329.38,Beauty,9.8,Prepaid,6,1,179,Tier2,8,4.6,0
ORD106621,2580.97,Electronics,21.5,Prepaid,5,1,239,Metro,9,4.1,0
ORD106622,1573.87,Home,13.5,Prepaid,6,1,1175,Metro,7,3.3,0
ORD106623,243.22,Beauty,19.7,Prepaid,3,1,1083,Metro,5,3.0,0
ORD106624,174.17,Electronics,29.1,Prepaid,4,0,92,Metro,2,4.7,0
ORD106625,1506.95,Electronics,13.8,COD,4,0,35,Metro,8,3.3,1
ORD106626,550.67,Beauty,40.4,Prepaid,2,0,0,Metro,2,5.0,0
ORD106627,2050.36,Groceries,18.7,COD,9,1,38,Metro,9,3.4,0
ORD106628,2043.44,Beauty,6.6,Prepaid,6,1,249,Tier2,5,3.5,0
ORD106629,4541.78,Footwear,8.9,Prepaid,7,0,24,Tier3,1,3.7,0
ORD106630,957.63,Footwear,38.2,Prepaid,3,1,276,Tier3,7,4.7,1
ORD106631,4124.61,Home,8.3,Prepaid,4,0,90,Metro,6,3.8,0
ORD106632,1233.54,Beauty,6.8,COD,9,2,61,Metro,3,4.7,0
ORD106633,3186.78,Books,10.0,COD,0,0,753,Tier2,2,3.5,0
ORD106634,832.1,Groceries,16.5,Prepaid,6,0,936,Tier2,1,3.8,1
ORD106635,1683.17,Home,26.5,COD,3,1,356,Metro,4,3.7,1
ORD106636,681.69,Apparel,28.7,Prepaid,2,0,179,Metro,7,3.3,0
ORD106637,1518.24,Groceries,2.2,Prepaid,4,3,135,Metro,4,2.6,0
ORD106638,1952.9,Home,23.1,Prepaid,3,1,146,Tier2,6,3.8,0
ORD106639,2039.85,Apparel,25.8,COD,2,1,224,Tier2,1,4.2,0
ORD106640,1773.04,Books,5.7,Prepaid,8,0,365,Metro,2,4.5,0
ORD106641,1881.29,Home,22.3,COD,6,0,539,Metro,2,4.0,0
ORD106642,808.22,Home,14.1,Prepaid,3,0,328,Tier2,6,3.0,1
ORD106643,1356.9,Home,20.4,COD,2,0,306,Metro,5,3.6,0
ORD106644,838.2,Groceries,13.5,Prepaid,4,0,193,Tier3,8,3.6,0
ORD106645,1619.24,Beauty,7.4,COD,5,0,411,Tier2,5,4.2,1
ORD106646,883.93,Beauty,21.9,COD,5,0,191,Tier3,7,3.3,0
ORD106647,449.69,Electronics,42.9,COD,3,0,31,Tier2,8,4.4,1
ORD106648,1349.56,Electronics,4.0,COD,2,0,490,Tier2,3,3.8,1
ORD106649,5477.75,Apparel,21.4,Prepaid,3,0,57,Tier2,7,4.3,0
ORD106650,1013.02,Footwear,14.4,COD,2,1,216,Tier3,9,3.6,1
ORD106651,1458.66,Electronics,34.7,Prepaid,4,1,14,Tier2,9,4.6,1
ORD106652,1917.26,Electronics,41.3,Prepaid,3,0,125,Tier3,2,3.7,0
ORD106653,6308.82,Home,29.5,Prepaid,2,0,164,Metro,6,3.9,0
ORD106654,515.23,Electronics,38.7,COD,3,0,469,Tier3,2,3.9,0
ORD106655,891.24,Footwear,12.7,COD,4,0,153,Tier3,3,4.3,1
ORD106656,1181.69,Books,20.2,COD,5,1,213,Metro,1,4.3,0
ORD106657,1532.33,Apparel,33.4,COD,3,0,165,Tier2,1,4.2,1
ORD106658,873.4,Groceries,21.4,Prepaid,5,2,130,Metro,7,3.4,0
ORD106659,369.69,Footwear,12.3,Prepaid,6,0,217,Metro,9,3.5,1
ORD106660,1976.63,Footwear,16.5,Prepaid,3,0,40,Tier3,9,3.4,1
ORD106661,1676.44,Electronics,27.2,COD,3,0,587,Metro,9,3.7,0
ORD106662,1722.98,Electronics,4.5,Prepaid,2,1,69,Tier3,2,4.3,1
ORD106663,741.86,Home,21.4,Prepaid,4,0,42,Metro,1,3.8,0
ORD106664,2186.11,Beauty,4.2,COD,9,1,8,Metro,1,4.0,0
ORD106665,1467.34,Apparel,9.6,Prepaid,3,0,291,Metro,5,3.6,0
ORD106666,1762.85,Home,6.8,Prepaid,5,0,348,Metro,8,4.2,1
ORD106667,1064.61,Footwear,12.2,Prepaid,3,1,471,Metro,9,5.0,1
ORD106668,2434.36,Beauty,33.2,COD,3,0,17,Tier2,5,4.1,0
ORD106669,1385.05,Home,14.2,COD,1,0,430,Tier2,4,4.1,0
ORD106670,317.35,Electronics,8.8,Prepaid,4,1,28,Tier3,5,4.3,0
ORD106671,1105.29,Books,10.3,Prepaid,1,0,297,Metro,9,4.0,0
ORD106672,311.92,Home,9.1,COD,6,1,1055,Tier2,8,2.8,1
ORD106673,1725.05,Groceries,32.3,Prepaid,7,0,76,Metro,4,3.9,0
ORD106674,824.34,Electronics,4.7,COD,6,1,130,Metro,8,5.0,0
ORD106675,117.44,Beauty,47.0,COD,2,0,249,Metro,1,2.9,0
ORD106676,1343.93,Electronics,23.1,COD,3,0,294,Tier2,1,4.6,0
ORD106677,1513.41,Groceries,13.6,Prepaid,4,1,645,Tier2,9,4.3,0
ORD106678,706.7,Groceries,39.8,COD,2,1,309,Metro,3,3.5,0
ORD106679,1029.11,Electronics,9.0,COD,4,0,145,Tier2,8,3.6,1
ORD106680,1808.11,Electronics,5.0,Prepaid,1,1,304,Tier2,7,3.9,1
ORD106681,1895.93,Books,56.1,Prepaid,4,1,897,Tier3,9,3.3,0
ORD106682,812.74,Footwear,22.9,Prepaid,3,0,37,Tier2,1,4.0,1
ORD106683,852.6,Electronics,26.0,Prepaid,4,0,219,Tier2,3,4.3,1
ORD106684,749.72,Beauty,1.3,COD,6,0,153,Metro,1,3.9,0
